numericals__CCAvg,numericals__Income,numericals__Mortgage,categorical__Family_1,categorical__Family_2,categorical__Family_3,categorical__Family_4,categorical__Education_1,categorical__Education_2,categorical__Education_3,categorical__CD Account_0,categorical__CD Account_1,target
-0.09292368945536171,0.6950439474323407,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
1.230619605740008,1.446048693630835,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
1.4608010483826814,2.2185107182921433,3.2329039638154375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
2.151345376310701,1.1885613520770655,1.8559562253428363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.8985587387047175,-1.0000810511299751,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
0.022167031865974803,0.9739885674489243,2.66873787652458,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.9561040993653858,-1.2146538357581163,0.41207352736115027,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.07971239252664312,-0.24907630493148078,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
0.4825299171513209,2.626199009085612,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.3098938351693161,0.20152654278761584,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.49574121408003957,-0.5494782034108785,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.4825299171513209,0.15861198586198758,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.15046905011603004,-0.5065636464852502,1.4925950165792332,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
-0.5532865747407079,0.2873556566388723,0.26864147127025434,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.49574121408003957,-0.12033263415459602,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.3231051320980349,-0.9571664942043469,0.24951719712480155,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
1.17307424507934,0.5877575551182701,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.5976206384726575,-0.055960798766153654,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
3.9352515567914175,2.7334854013996823,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
3.9352515567914175,2.3043398321434,4.973212911051641,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.9428928024366672,0.15861198586198758,1.2057309043974413,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
1.6909824910253546,1.6820787567217903,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
-0.4381958534193714,-0.9571664942043469,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
0.3098938351693161,0.07278287201073108,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
1.7485278516860228,1.0383604028373667,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
-1.1287401813473905,1.2314759090026937,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.5532865747407079,-1.1502820003696739,0.27820360834298075,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
-0.26555977143736653,-0.8927946588159045,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.07971239252664312,1.810822427498675,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.13725775318731145,-0.24907630493148078,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.38065049275870305,0.48047116280419944,2.8026077955427495,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-1.0711948206867223,-1.4506838988490718,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-1.0136494600260542,-0.8713373803530904,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.8985587387047175,-1.2146538357581163,0.5937541317429519,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.783468017383381,-1.0859101649812315,-0.5919508652751214,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
0.8853474417759989,1.0598176813001807,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.5532865747407079,1.0598176813001807,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.26555977143736653,-1.0215383295927891,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
-0.7259226567227127,-1.171739278832488,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.3231051320980349,1.6391641997961621,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
1.6334371303646862,1.274390465928322,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,
-0.20801441077669822,-0.5923927603365068,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
1.4608010483826814,2.540369895234355,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.38065049275870305,-0.7211364311133915,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.3239814582927054,1.1456467951514373,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.7259226567227127,-0.6996791526505773,0.8710561068520174,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
-1.0711948206867223,-0.09887535569178191,0.15389582639753757,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.25234847450864784,-0.5709354818736926,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.8985587387047175,0.9739885674489243,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.09292368945536171,0.7808730612835971,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.49574121408003957,-0.7425937095762056,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.7127113597939941,-0.3778199757083655,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-1.0711948206867223,-1.171739278832488,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
-0.7259226567227127,-0.5280209249480644,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-1.0136494600260542,-0.8927946588159045,0.20170651176116958,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
-1.1287401813473905,-0.3778199757083655,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.0938000156500323,2.475998059845913,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
-0.09292368945536171,-0.29199086185710904,1.6169027985246764,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.4381958534193714,-0.6996791526505773,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.3231051320980349,-0.7855082665018338,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.25234847450864784,0.15861198586198758,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.3231051320980349,-1.12882472190686,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.8985587387047175,-1.4077693419234434,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.13725775318731145,1.1885613520770655,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.13725775318731145,-0.7211364311133915,0.6128784058884047,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
0.19480311384797952,-0.5709354818736926,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.783468017383381,-0.806965544964648,0.8232454214883854,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.3098938351693161,1.124189516688623,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.49574121408003957,-0.5709354818736926,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.4381958534193714,-0.6567645957249492,0.7276240507611215,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.49574121408003957,-0.6996791526505773,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
4.050342278112754,2.2399679967549577,2.2480038453246185,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.5532865747407079,-1.171739278832488,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.19480311384797952,-0.013046241840525408,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
0.25234847450864784,-0.22761902646866664,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.38065049275870305,-0.09887535569178191,-0.5919508652751214,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
2.3239814582927054,2.2828825536805857,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
-0.8410133780440492,-1.1931965572953023,0.3833871161429711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
1.17307424507934,0.11569742893635933,1.3778493717065166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.5400752778119892,0.13715470739917346,1.9611397331428266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.3231051320980349,-0.29199086185710904,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.8985587387047175,-1.3863120634606294,0.1347715522520848,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.21206672204618013,-0.14178991261741014,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.610831935401376,-0.8713373803530904,0.7084997766156687,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.07971239252664312,-0.5280209249480644,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
-0.03537832879469351,0.3731847704901288,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
-0.15046905011603004,-0.6782218741877633,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.5532865747407079,-1.2361111142209305,0.24951719712480155,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.26555977143736653,-0.6567645957249492,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
0.022167031865974803,1.596249642870534,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.26555977143736653,1.5533350859449055,3.2042175525972585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.6683772960620444,0.2873556566388723,1.1674823561065357,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
1.7485278516860228,1.1456467951514373,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.49574121408003957,-0.5065636464852502,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.022167031865974803,-0.6782218741877633,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.07971239252664312,0.8023303397464113,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
-1.0136494600260542,2.0897670475152585,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
-0.8985587387047175,-0.9357092157415328,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.4249845564906528,1.124189516688623,2.697424287742759,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.8985587387047175,-1.2361111142209305,0.5650677205247726,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.6971499763923785,-1.2146538357581163,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-1.0711948206867223,-1.2146538357581163,0.4216356644338767,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.3231051320980349,0.2658983781760582,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.5532865747407079,-0.9571664942043469,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.26555977143736653,-0.806965544964648,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.9561040993653858,-1.3004829496093728,0.28776574541570715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.26555977143736653,1.7035360351846045,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.20801441077669822,0.09424015047354521,0.7849968731974798,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.5532865747407079,-0.8713373803530904,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.49574121408003957,-0.5065636464852502,1.5690921131610445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.6683772960620444,-0.29199086185710904,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-1.0136494600260542,-1.0215383295927891,0.6989376395429423,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.9561040993653858,-1.2361111142209305,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.8278020811153305,0.8452448966720395,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-1.0711948206867223,-1.3004829496093728,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.36743919582998447,-0.3349054187827373,0.33557643077933913,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
0.7702567204546622,1.4675059720936492,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.09292368945536171,0.48047116280419944,0.34513856785206554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
1.0579835237580035,0.737958504357969,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.13725775318731145,0.7808730612835971,3.175531141379079,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.20801441077669822,-0.35636269724555136,-0.5919508652751214,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
-0.5532865747407079,-0.9571664942043469,-0.5919508652751214,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
0.07971239252664312,0.07278287201073108,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
-0.610831935401376,-1.2361111142209305,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.25234847450864784,0.15861198586198758,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
-0.4381958534193714,0.11569742893635933,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
3.4173433108454025,1.982480655201188,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.8985587387047175,-0.9786237726671609,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.5532865747407079,-1.1502820003696739,0.27820360834298075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.26555977143736653,-0.9786237726671609,0.47900848687023506,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.15046905011603004,-0.7640509880390197,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.8410133780440492,-1.0215383295927891,0.26864147127025434,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.022167031865974803,-0.3349054187827373,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.03537832879469351,0.051325593547916964,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
0.07971239252664312,-0.14178991261741014,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.07971239252664312,-0.806965544964648,0.3164521566338863,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.8410133780440492,-0.7425937095762056,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.6683772960620444,-0.4421918110968079,1.0144881629429134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.49574121408003957,0.18006926432480172,1.12923380781563,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
0.3098938351693161,1.124189516688623,0.957115340506555,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.4249845564906528,0.11569742893635933,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.022167031865974803,-0.3778199757083655,0.8710561068520174,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
-0.38065049275870305,-1.0000810511299751,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.022167031865974803,-1.0000810511299751,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
1.7485278516860228,1.2529331874655079,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.3098938351693161,-0.7425937095762056,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.25234847450864784,-0.5065636464852502,0.8136832844156591,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.4249845564906528,-0.14178991261741014,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
1.17307424507934,0.7165012258951547,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.09292368945536171,-0.7211364311133915,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.8278020811153305,0.8237876182092254,2.276690256542798,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.7259226567227127,-0.7855082665018338,0.9953638887974606,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.03537832879469351,-0.14178991261741014,-0.5919508652751214,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
3.129616507542061,0.9525312889861102,1.1866066302519884,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.8985587387047175,-1.1073674434440457,0.7180619136883951,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
0.4825299171513209,-0.12033263415459602,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.022167031865974803,0.48047116280419944,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.8985587387047175,-0.9142519372787186,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.3231051320980349,-0.806965544964648,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
1.5183464090433494,1.274390465928322,0.27820360834298075,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
1.4032556877220133,0.5019284412670135,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.5532865747407079,-0.6996791526505773,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.26555977143736653,-1.2361111142209305,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.15046905011603004,-0.22761902646866664,-0.5919508652751214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-1.0136494600260542,-0.9357092157415328,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.5976206384726575,0.3517274920273147,-0.5919508652751214,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
-0.783468017383381,-0.7211364311133915,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.13725775318731145,-0.5280209249480644,0.4598842127247823,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.15046905011603004,-0.3778199757083655,-0.5919508652751214,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
-0.20801441077669822,-0.2705335833942949,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.19480311384797952,-0.7640509880390197,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.26555977143736653,-0.7211364311133915,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
-1.1287401813473905,0.9954458459117385,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.15046905011603004,-0.9786237726671609,-0.5919508652751214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.07971239252664312,-0.6996791526505773,0.9953638887974606,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.5532865747407079,-0.7425937095762056,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.13725775318731145,-0.22761902646866664,0.6128784058884047,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
-0.8410133780440492,-0.6782218741877633,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.6683772960620444,0.2873556566388723,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.8985587387047175,1.8751942628871174,0.5172570351611406,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.8410133780440492,-0.7211364311133915,0.5172570351611406,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
-0.5532865747407079,0.6092148335810842,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.022167031865974803,-0.6782218741877633,-0.5919508652751214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.26555977143736653,-0.6996791526505773,-0.5919508652751214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.4249845564906528,0.09424015047354521,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
0.36743919582998447,0.30881293510168645,2.6018029170154953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
0.07971239252664312,0.13715470739917346,-0.5919508652751214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.09292368945536171,-0.7425937095762056,0.3068900195611599,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.3231051320980349,-1.1931965572953023,-0.5919508652751214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
-0.20801441077669822,0.18006926432480172,-0.5919508652751214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
-0.20801441077669822,-0.2705335833942949,0.5363813093065934,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
